q_inv_angstrom,reflectivity_fitted,log10_reflectivity
0.08430468371788967,0.001759914686375703,-2.7545083845348826
0.08508631582640581,0.001541635722678807,-2.812018234793615
0.0858751948484517,0.0013437466899757133,-2.8716825925278937
0.08667138797389233,0.0011671112476577573,-2.932887745547443
0.08747496301554415,0.0010122626669792677,-2.9947067799685105
0.0882859884149515,0.0008794000978963731,-3.0558134903698804
0.08910453324821513,0.0007683904298939583,-3.114418052803222
0.08993066723187623,0.0006787758080322235,-3.1682736445885062
0.09076446072885357,0.0006097867622405242,-3.2148220078950325
0.0916059847544371,0.0005603608002134416,-3.2515322531979014
0.0924553109823357,0.0005291662045452002,-3.2764079000253634
0.09331251175078249,0.0005146306655290964,-3.28850433885386
0.09417766006869518,0.0005149742749697801,-3.288214465167966
0.09505082962189507,0.0005282463060164446,-3.277163531251103
0.09593209477938242,0.0005523651119538541,-3.25777375979003
0.0968215305996708,0.000585160395475015,-3.2327250752478682
0.09771921283717996,0.0006244170314030698,-3.2045252597680167
0.0986252179486878,0.0006679195721006537,-3.175275830182858
0.09953962309984234,0.0007134965276145681,-3.146608136132378
0.10046250617173408,0.0007590634933906648,-3.1197218951507715
0.10139394576752918,0.0008026641983091772,-3.095466107676673
0.10233402121916417,0.0008425085656926015,-3.0744256750095973
0.10328281259410285,0.0008770069203827654,-3.056996979641725
0.10424040070215564,0.0009047995362124727,-3.0434476306957925
0.10520686710236228,0.0009247808001160947,-3.033961195457058
0.10618229410993842,0.0009361173712709356,-3.028669695599926
0.10716676480328632,0.0009382598351633463,-3.0276768744664038
0.108160363031071,0.0009309474919898574,-3.031074813736328
0.10916317341936148,0.0009142060744626227,-3.0389558973577437
0.11017528137883868,0.0008883383594236628,-3.0514215841745718
0.1111967731120699,0.0008539078175615564,-3.068589010441196
0.11222773562085077,0.0008117156321461119,-3.0905960902415615
0.11326825671361537,0.0007627716065127137,-3.1176054815467915
0.11431842501291498,0.0007082596658078466,-3.1498074898348936
0.11537832996296608,0.000649498835393184,-3.1874216233173076
0.11644806183726861,0.0005879007399488209,-3.2306959931950185
0.11752771174629452,0.00052492480706384,-3.279902902719831
0.11861737164524785,0.0004620324702538139,-3.3353275024600326
0.1197171343418967,0.0004006417424669816,-3.397243803972443
0.12082709350447765,0.00034208356641963957,-3.465867788675784
0.12194734366967383,0.0002875613377334727,-3.5412695047206983
0.12307798025066652,0.00023811493741910219,-3.6232133595921505
0.12421909954526174,0.00019459050010296156,-3.7108783657818
0.12537079874409204,0.0001576169839272057,-3.8023969871735415
0.1265331759388943,0.0001275903999402366,-3.894182001240461
0.1277063301308644,0.00010466630810051372,-3.980193094451241
0.12889036123908928,8.876090116515683e-05,-4.051778297144534
0.13008537010905713,7.956068635940408e-05,-4.09930147893101
0.13129145852124655,7.654044935994278e-05,-4.116108992412399
0.1325087291997953,7.898885878757167e-05,-4.102434160713333
0.13373728582124964,8.604075604198249e-05,-4.065295782112812
0.13497723302339418,9.671488918957326e-05,-4.014506661438141
0.1362286764141646,0.00010995560464401475,-3.9587826289322665
0.1374917225806419,0.00012467681942692483,-3.904214285340936
0.13876647909813078,0.0001398064710180047,-3.8544727265705094
0.14005305453932196,0.00015432959002217262,-3.811550797518752
0.1413515584835395,0.0001673281690338285,-3.776430941128755
0.1426621015260737,0.00017801611176600373,-3.7495406890708347
0.14398479528760072,0.00018576773865505643,-3.7310297055233272
0.14531975242368955,0.0001901385937763874,-3.7209297223615434
0.1466670866343968,0.00019087763407694074,-3.7192449567086094
0.14802691267395085,0.00018793027284069396,-3.7260032557233904
0.1493993463605257,0.00018143217855625686,-3.741285684585437
0.1507845045861051,0.00017169417843983554,-3.765244430024392
0.15218250532643862,0.00015917906085444262,-3.7981140619341685
0.1535934676510897,0.00014447148933860836,-3.840217850101896
0.15501751173357697,0.00012824260914774923,-3.891967654667146
0.1564547588616096,0.00011121122233741881,-3.9538513858358053
0.1579053314474175,9.410360915591933e-05,-4.026393719756146
0.15936935303817745,7.761416551549753e-05,-4.110059007559178
0.1608469483265356,6.236899766871579e-05,-4.205031235433294
0.16233824316122783,4.8894461732368414e-05,-4.310740330555052
0.16384336455779838,3.759236083335221e-05,-4.424900399353969
0.16536244070941805,2.8723127994006902e-05,-4.541768266499231
0.1668956009978024,2.239784807333699e-05,-4.649793705539466
0.16844297600423153,1.8579434105964923e-05,-4.730967517920391
0.1700046975206717,1.7092705155207793e-05,-4.767189198776763
0.17158089856100048,1.764255121950351e-05,-4.753438613056903
0.17317171337233536,1.9838854212393994e-05,-4.702483414016724
0.1747772774464681,2.3226399707206028e-05,-4.634018104382811
0.17639772753140442,2.731769495079925e-05,-4.563555948928354
0.1780332016430114,3.162643059861222e-05,-4.499949820376416
0.17968383907677202,3.569930331945319e-05,-4.4473402591670625
0.18134978041964953,3.9144059264258435e-05,-4.407334139724081
0.1830311675620612,4.165191752031963e-05,-4.380365000275813
0.1847281437099634,4.301296880648452e-05,-4.366400580887497
0.1864408533970486,4.312368698989943e-05,-4.36528411491513
0.18816944249705556,4.198629904465222e-05,-4.376892405317348
0.18991405823619345,3.970038551939995e-05,-4.401205275903506
0.1916748492056815,3.644767792222704e-05,-4.4383301353209665
0.19345196537440454,3.247153213537191e-05,-4.488497219158438
0.1952455581016861,2.8052943914502697e-05,-4.5520215565562605
0.19705578015017994,2.348519926066581e-05,-4.6292057506844575
0.198882785698881,1.904929790021381e-05,-4.7201210264808555
0.20072673035625693,1.4992147233404325e-05,-4.82413616135884
0.2025877711735017,1.150920919150282e-05,-4.938954516123942
0.20446606665791167,8.732822650687279e-06,-5.058845359560978
0.20636177678638587,6.726863250422276e-06,-5.172187400946701
0.20827506301905155,5.487795270191628e-06,-5.260602098956652
0.21020608831301585,4.951576651667088e-06,-5.305256493572832
0.21215501713624513,5.005357480899214e-06,-5.30056489991538
0.21412201548157295,5.502516091447293e-06,-5.259438678730716
0.21610725088083765,6.279343939728144e-06,-5.202085728593953
0.21811089241915188,7.1716411063111464e-06,-5.144381452161809
0.22013311074930303,8.029618602650526e-06,-5.095305082703642
0.22217407810628836,8.729800582454828e-06,-5.0589956769048126
0.2242339683219845,9.183039407583221e-06,-5.037013551971882
0.22631295683995284,9.338245745539875e-06,-5.029734701348926
0.22841122073038234,9.181933713280298e-06,-5.0370658468412355
0.23052893870517072,8.734127370090494e-06,-5.058780479036602
0.2326662911331458,8.041517978342389e-06,-5.094661962770039
0.2348234600554275,7.168965237200244e-06,-5.144543525532322
0.2370006292009328,6.190484320671044e-06,-5.208275372051503
0.23919798400202386,5.180760484341926e-06,-5.285606485445578
0.2414157116103018,4.2080116405542374e-06,-5.375923067470886
0.2436540009125465,3.3287203195874158e-06,-5.47772269290655
0.2459130425468044,2.5844324830258866e-06,-5.587634809068859
0.2481930289186254,2.0005244744330564e-06,-5.69885613109018
0.25049415421745025,1.5866148429137101e-06,-5.799528487169867
0.2528166144331499,1.3381723751846477e-06,-5.873487939804596
0.2551606073727184,1.2388520800152878e-06,-5.906980545656363
0.25752633267712,1.2631623109336932e-06,-5.898540840882688
0.2599139918382933,1.379196155826326e-06,-5.860373962007864
0.26232378821631225,1.5513057757293362e-06,-5.80930259056589
0.26475592705670664,1.7427160924340273e-06,-5.7587733584620935
0.2672106155079434,1.9181303432992186e-06,-5.717121884416538
0.26968806263906925,2.0463589181249567e-06,-5.689018191498498
0.27218847945751784,2.1029116886469403e-06,-5.677178965040083
0.27471207892708116,2.0723619626808414e-06,-5.683534387601583
0.27725907598604826,1.9501623447057197e-06,-5.709929233522043
0.2798296875655116,1.7435192632841385e-06,-5.758573249956035
0.28242413260784344,1.4709554770329849e-06,-5.83240047232449
0.2850426320853435,1.1603291093084858e-06,-5.93541881242419
0.28768540901905926,8.453243059443565e-07,-6.072976643403681
0.2903526884977814,5.607409297814115e-07,-6.251237742582696
0.2930446976972143,3.3722118321616583e-07,-6.472085152122819
0.29576166589932534,1.9627987185219714e-07,-6.707124234234539
0.2985038245118731,1.4657941495129873e-07,-6.83392701605764
0.3012714070881164,1.8226525690407493e-07,-6.739296107937715
0.3040646493467067,2.8385016723058356e-07,-6.546910845573505
0.30688378919176423,4.216558281601674e-07,-6.375041892442754
0.3097290667331408,5.612813431051687e-07,-6.250819393413924
0.31260072430687036,6.700925568937767e-07,-6.173865205997697
0.3154990064958087,7.234347008220201e-07,-6.140600663373575
0.3184241601504653,7.09253311200258e-07,-6.149198627992253
0.3213764344100277,6.300949693382996e-07,-6.200593987766778
0.32435608072358113,5.020065828860761e-07,-6.299290587850293
0.32736335287152457,3.5054540903540666e-07,-6.455255716310317
0.3303985069871858,2.047897140802838e-07,-6.6886918603444325
0.3334618015786364,9.07304642042817e-08,-7.042246867136142
0.33655349755070946,2.559229994373025e-08,-7.5918906829292805
0.3396738582272208,1.4417717738761407e-08,-7.841103481080338
0.3428231493733971,4.969077296227576e-08,-7.303724247556336
0.3460016392185109,1.1400977912565315e-07,-6.943057895697204
0.34920959847872696,1.8504069346983493e-07,-6.7327327526457905
0.3524473003801584,2.4140456341619103e-07,-6.61725452443031
0.3557150206821384,2.6793638866355166e-07,-6.57196830049183
0.35901303770070686,2.589643668646351e-07,-6.586759990122228
0.3623416323323148,2.1884163138247027e-07,-6.659870056379654
0.3657010880777489,1.5975123369370665e-07,-6.796555779277228
0.36909169106627765,9.756938875459735e-08,-7.010686415737085
0.372513730080021,4.7086533619256275e-08,-7.32710327994251
0.37596749657854656,1.799985246146888e-08,-7.744731054642946
0.37945328472369383,1.2777638619836196e-08,-7.893549398848297
0.3829713914046279,2.6862574269252984e-08,-7.5708523707678
0.38652211626312616,5.0936023596892184e-08,-7.2929749619506055
0.3901057617190991,7.434997810403513e-08,-7.128719155041128
0.3937226329963479,8.854094072374666e-08,-7.052855868070274
0.3973730381485606,8.93514192690957e-08,-7.048898544715794
0.4010572880855496,7.764110185935883e-08,-7.109908309862194
0.404775696599732,5.819609120714552e-08,-7.23510618415038
0.4085285803928561,3.7514075311929414e-08,-7.4258057540485725
0.41231625910297504,2.1360855267511373e-08,-7.670381362573976
0.41613905533167067,1.2965901070562311e-08,-7.887197296374392
0.4199972946715304,1.2390528676943229e-08,-7.906910162826456
0.4238913057338779,1.7112176861273223e-08,-7.766694739804102
0.4278214201767615,2.3420106069779886e-08,-7.630411142337278
0.43178797273320213,2.7977290964909556e-08,-7.55319434044999
0.4357913012397028,2.8940144856748706e-08,-7.538499299397729
0.4398317466650224,2.6294869102075976e-08,-7.58012898679719
0.4439096531392169,2.1431276184790627e-08,-7.668951966918495
0.44802536798294895,1.627236298726426e-08,-7.78854937651526
0.45217924173706997,1.2396973648926848e-08,-7.906684321933349
0.45637162819247584,1.0510090793240796e-08,-7.978393532227404
0.46060288442024006,1.0397854732213356e-08,-7.983056254361455
0.4648733708020257,1.1269579710178753e-08,-7.948092280311815
0.46918345106077963,1.2244322879503241e-08,-7.912065226694948
0.4735334922917116,1.2733962433895444e-08,-7.895036435670228
0.47792386499355977,1.2583686429306458e-08,-7.900192112358596
0.48235494310014676,1.1979046301344919e-08,-7.921577756450075
0.4868271040122281,1.1235743482529098e-08,-7.94939818451085
0.4913407286296362,1.0610120181666618e-08,-7.974279696783011
0.4958962013837214,1.0214135557881844e-08,-7.99079838266127
0.5004939102700954,1.0036255582744705e-08,-7.998428287496691
0.5051342468816764,1.001189614091532e-08,-7.999483664223755
0.5098176064420424,1.008038718637475e-08,-7.996522786374956
0.5145443878390927,1.0199701659162336e-08,-7.991412531147341
0.5193149936590212,1.0332060240345227e-08,-7.985813070368131
0.5241298302206059,1.0432320225111099e-08,-7.981619090528541
0.5289893076098151,1.0458755524657033e-08,-7.980519988597609
0.5338938397147353,1.039862180369417e-08,-7.983024216731338
0.5388438442608223,1.0283621414428321e-08,-7.987853920034928
0.5438397428464798,1.0176762322858881e-08,-7.992390368263005
0.5488819609789671,1.01354493220409e-08,-7.994156993516854
0.5539709281106403,1.0175895496411521e-08,-7.992427361755102
0.559107077675529,1.0264438946622322e-08,-7.98866478414484
0.5642908471262537,1.0341831969881907e-08,-7.985402522756746
0.5695226779712822,1.0362608318329493e-08,-7.984530916822184
0.5748030158125351,1.0321708829873283e-08,-7.98624839631847
0.5801323103833376,1.025150113035629e-08,-7.989212536081721
0.5855110155867238,1.0194687467590178e-08,-7.991626083586821
0.5909395895340968,1.017487482868294e-08,-7.992470924760892
0.596418494584246,1.018532370020882e-08,-7.992025164112953
0.6019481973827271,1.0200469098282271e-08,-7.991379855482111
0.6075291689016071,1.0197862741019907e-08,-7.991490837751837
0.6131618844795772,1.0172967434805913e-08,-7.992552345741781
0.6188468238624383,1.0137838751754723e-08,-7.99405462076502
0.6245844712439614,1.0108357161122071e-08,-7.9953194214450285
0.6303753153071275,1.0092073087867062e-08,-7.996019612936228
0.6362198492657486,1.0085437235393362e-08,-7.996305269012701
0.6421185709064758,1.0079953131372998e-08,-7.996541487219204
0.6480719826311968,1.0070115682569183e-08,-7.996965540368639
0.6540805914998252,1.005656433924934e-08,-7.997550363549525
0.6601449092734887,1.004347926366216e-08,-7.998115812763253
0.666265452458115,1.0034085498903911e-08,-7.998522202735816
0.6724427423484246,1.0028455687509161e-08,-7.998765940163129
0.6786773050723295,1.0024598552203545e-08,-7.998933010234333
0.6849696716357443,1.0020791619305089e-08,-7.999097968856391
0.6913203779678128,1.0016780842095517e-08,-7.999271828083788
0.6977299649665535,1.001327422193979e-08,-7.999423890151959
0.7041989785449289,1.0010832090175095e-08,-7.999529822905034
0.7107279696773415,1.000936222380052e-08,-7.999593594000034
0.7173174944465612,1.0008414642499755e-08,-7.999634710387047
0.7239681140910873,1.0007668266210593e-08,-7.999667099052245
0.73068039505295,1.0007078994751246e-08,-7.999692671930071
0.737454909025955,1.0006706332422494e-08,-7.999708845301611
0.7442922330043759,1.0006538069601145e-08,-7.999716148027082
0.7511929493320965,1.0006488795129002e-08,-7.999718286597274
0.758157645752211,1.0006487710502868e-08,-7.999718333671446
0.7651869154570822,1.0006514976053918e-08,-7.999717150312951
0.7722813571388643,1.0006568270956601e-08,-7.99971483725785
0.7794415750404947,1.0006630988083844e-08,-7.999712115284023
0.7866681790071582,1.0006680764782298e-08,-7.999709954947369
0.793961784538228,1.0006710315782004e-08,-7.999708672422479
0.8013230128396887,1.0006726870745766e-08,-7.999707953932262
0.8087524908770453,1.0006736313125972e-08,-7.999707544130762
0.8162508514287229,1.0006736367705559e-08,-7.999707541761996
0.8238187331399606,1.000672378721023e-08,-7.999708087758506
0.8314567805772064,1.0006701150069723e-08,-7.999709070217555
0.8391656442830157,1.0006674441890896e-08,-7.99971022936381
0.8469459808314584,1.0006647397017441e-08,-7.999711403125907
0.854798452884041,1.0006620508749723e-08,-7.999712570094375
0.862723729246145,1.000659389303501e-08,-7.999713725236953
0.8707224849239917,1.0006568854743501e-08,-7.999714811920949
0.878795401182132,1.0006546829628987e-08,-7.999715767832647
0.8869431656014709,1.000652823234064e-08,-7.999716574974946
0.8951664721378297,1.0006512737497346e-08,-7.999717247468942
0.9034660211810525,1.0006500036267429e-08,-7.999717798717684
0.9118425196146567,1.0006489976337307e-08,-7.999718235331318
0.920296680876041,1.0006482301859391e-08,-7.999718568413616
0.9288292250172494,1.0006476594911607e-08,-7.999718816102721
0.9374408787662991,1.000647243484229e-08,-7.999718996655337
0.9461323755890765,1.0006469488262404e-08,-7.9997191245409205
0.9549044557518078,1.0006467476956474e-08,-7.999719211834362
0.9637578663841084,1.0006466150013014e-08,-7.999719269425541
0.9726933615426169,1.00064652999319e-08,-7.99971930632024
0.9817117022752189,1.0006464773438123e-08,-7.999719329170801
0.9908136566858666,1.0006464459637581e-08,-7.999719342790181
1.0,1.0006464277541533e-08,-7.999719350693403
